Station ID,Station Name,Year,Month,Rainfall (mm),Latitude,Longitude
086131,YAN YEAN,2024,11,47.4,-37.56,145.13
086131,YAN YEAN,2024,12,39.2,-37.56,145.13
086131,YAN YEAN,2025,1,37.6,-37.56,145.13
086131,YAN YEAN,2025,2,24,-37.56,145.13
086131,YAN YEAN,2025,3,38.2,-37.56,145.13
086131,YAN YEAN,2025,4,18.8,-37.56,145.13
086131,YAN YEAN,2025,5,24.8,-37.56,145.13
086131,YAN YEAN,2025,6,67.4,-37.56,145.13
086131,YAN YEAN,2025,7,71,-37.56,145.13
086131,YAN YEAN,2025,8,42.6,-37.56,145.13
086131,YAN YEAN,2025,9,21,-37.56,145.13
086131,YAN YEAN,2025,10,5,-37.56,145.13
087034,LOVELY BANKS RESERVOIR,2010,1,13.4,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2010,2,38.4,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2010,3,51,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2010,4,38.8,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2010,5,37.8,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2010,6,35.7,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2010,7,33,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2010,8,60.8,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2010,9,48.7,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2010,10,105.7,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2010,11,105,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2010,12,29,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2011,1,105,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2011,2,89.8,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2011,3,16.6,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2011,4,33.8,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2011,5,27.4,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2011,6,29.2,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2011,7,31.4,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2011,8,14,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2011,9,29,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2011,10,78.1,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2011,11,82.1,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2011,12,10.8,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2012,1,27.6,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2012,2,4,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2012,3,25.6,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2012,4,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2012,5,57,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2012,6,100.4,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2012,7,39,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2012,8,50.2,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2012,9,65.6,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2012,10,18.8,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2012,11,30.4,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2012,12,24.8,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2013,1,4,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2013,2,37.6,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2013,3,21.6,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2013,4,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2013,5,35.3,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2013,6,93,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2013,7,65.2,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2013,8,50.9,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2013,9,50.2,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2013,10,53.5,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2013,11,47.3,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2013,12,23,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2014,1,25.4,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2014,2,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2014,3,25.6,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2014,4,50.4,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2014,5,26.4,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2014,6,52.2,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2014,7,31.7,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2014,8,54.1,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2014,9,24.2,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2014,10,20.6,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2014,11,47.8,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2014,12,47.4,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2015,1,57.8,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2015,2,35.8,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2015,3,19.8,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2015,4,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2015,5,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2015,6,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2015,7,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2015,8,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2015,9,28,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2015,10,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2015,11,26.9,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2015,12,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2016,1,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2016,2,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2016,3,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2016,4,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2016,5,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2016,6,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2016,7,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2016,8,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2016,9,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2016,10,1.6,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2016,11,10.2,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2016,12,4,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2017,1,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2017,2,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2017,3,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2017,4,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2017,5,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2017,6,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2017,7,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2017,8,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2017,9,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2017,10,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2017,11,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2017,12,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2018,1,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2018,2,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2018,3,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2018,4,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2018,5,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2018,6,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2018,7,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2018,8,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2018,9,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2018,10,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2018,11,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2018,12,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2019,1,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2019,2,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2019,3,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2019,4,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2019,5,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2019,6,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2019,7,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2019,8,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2019,9,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2019,10,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2019,11,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2019,12,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2020,1,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2020,2,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2020,3,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2020,4,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2020,5,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2020,6,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2020,7,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2020,8,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2020,9,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2020,10,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2020,11,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2020,12,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2021,1,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2021,2,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2021,3,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2021,4,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2021,5,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2021,6,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2021,7,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2021,8,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2021,9,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2021,10,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2021,11,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2021,12,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2022,1,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2022,2,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2022,3,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2022,4,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2022,5,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2022,6,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2022,7,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2022,8,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2022,9,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2022,10,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2022,11,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2022,12,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2023,1,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2023,2,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2023,3,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2023,4,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2023,5,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2023,6,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2023,7,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2023,8,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2023,9,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2023,10,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2023,11,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2023,12,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2024,1,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2024,2,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2024,3,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2024,4,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2024,5,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2024,6,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2024,7,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2024,8,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2024,9,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2024,10,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2024,11,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2024,12,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2025,1,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2025,2,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2025,3,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2025,4,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2025,5,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2025,6,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2025,7,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2025,8,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2025,9,MISSING,-38.07,144.33
087034,LOVELY BANKS RESERVOIR,2025,10,MISSING,-38.07,144.33
087043,MEREDITH (DARRA),2010,1,22,-37.82,144.15
087043,MEREDITH (DARRA),2010,2,58.6,-37.82,144.15
087043,MEREDITH (DARRA),2010,3,57.8,-37.82,144.15
087043,MEREDITH (DARRA),2010,4,45.6,-37.82,144.15
087043,MEREDITH (DARRA),2010,5,54.8,-37.82,144.15
087043,MEREDITH (DARRA),2010,6,39.8,-37.82,144.15
087043,MEREDITH (DARRA),2010,7,27,-37.82,144.15
087043,MEREDITH (DARRA),2010,8,80.2,-37.82,144.15
087043,MEREDITH (DARRA),2010,9,68.8,-37.82,144.15
087043,MEREDITH (DARRA),2010,10,112.4,-37.82,144.15
087043,MEREDITH (DARRA),2010,11,115.2,-37.82,144.15
087043,MEREDITH (DARRA),2010,12,40.8,-37.82,144.15
087043,MEREDITH (DARRA),2011,1,129.2,-37.82,144.15
087043,MEREDITH (DARRA),2011,2,179,-37.82,144.15
087043,MEREDITH (DARRA),2011,3,35,-37.82,144.15
087043,MEREDITH (DARRA),2011,4,45,-37.82,144.15
087043,MEREDITH (DARRA),2011,5,52.6,-37.82,144.15
087043,MEREDITH (DARRA),2011,6,42.8,-37.82,144.15
087043,MEREDITH (DARRA),2011,7,45.6,-37.82,144.15
087043,MEREDITH (DARRA),2011,8,16.8,-37.82,144.15
087043,MEREDITH (DARRA),2011,9,37,-37.82,144.15
087043,MEREDITH (DARRA),2011,10,106.6,-37.82,144.15
087043,MEREDITH (DARRA),2011,11,103.2,-37.82,144.15
087043,MEREDITH (DARRA),2011,12,36.6,-37.82,144.15
087043,MEREDITH (DARRA),2012,1,14.6,-37.82,144.15
087043,MEREDITH (DARRA),2012,2,69.4,-37.82,144.15
087043,MEREDITH (DARRA),2012,3,54.8,-37.82,144.15
087043,MEREDITH (DARRA),2012,4,32.4,-37.82,144.15
087043,MEREDITH (DARRA),2012,5,55.4,-37.82,144.15
087043,MEREDITH (DARRA),2012,6,133.6,-37.82,144.15
087043,MEREDITH (DARRA),2012,7,50,-37.82,144.15
087043,MEREDITH (DARRA),2012,8,53.6,-37.82,144.15
087043,MEREDITH (DARRA),2012,9,55.2,-37.82,144.15
087043,MEREDITH (DARRA),2012,10,43.4,-37.82,144.15
087043,MEREDITH (DARRA),2012,11,36.6,-37.82,144.15
087043,MEREDITH (DARRA),2012,12,42.8,-37.82,144.15
087043,MEREDITH (DARRA),2013,1,7,-37.82,144.15
087043,MEREDITH (DARRA),2013,2,52,-37.82,144.15
087043,MEREDITH (DARRA),2013,3,16.4,-37.82,144.15
087043,MEREDITH (DARRA),2013,4,12,-37.82,144.15
087043,MEREDITH (DARRA),2013,5,30.8,-37.82,144.15
087043,MEREDITH (DARRA),2013,6,79.2,-37.82,144.15
087043,MEREDITH (DARRA),2013,7,54.8,-37.82,144.15
087043,MEREDITH (DARRA),2013,8,62.4,-37.82,144.15
087043,MEREDITH (DARRA),2013,9,53.4,-37.82,144.15
087043,MEREDITH (DARRA),2013,10,63.6,-37.82,144.15
087043,MEREDITH (DARRA),2013,11,67.8,-37.82,144.15
087043,MEREDITH (DARRA),2013,12,30.6,-37.82,144.15
087043,MEREDITH (DARRA),2014,1,13.6,-37.82,144.15
087043,MEREDITH (DARRA),2014,2,1.8,-37.82,144.15
087043,MEREDITH (DARRA),2014,3,23.2,-37.82,144.15
087043,MEREDITH (DARRA),2014,4,57.6,-37.82,144.15
087043,MEREDITH (DARRA),2014,5,19,-37.82,144.15
087043,MEREDITH (DARRA),2014,6,59.6,-37.82,144.15
087043,MEREDITH (DARRA),2014,7,29,-37.82,144.15
087043,MEREDITH (DARRA),2014,8,42.8,-37.82,144.15
087043,MEREDITH (DARRA),2014,9,28,-37.82,144.15
087043,MEREDITH (DARRA),2014,10,36.2,-37.82,144.15
087043,MEREDITH (DARRA),2014,11,50.6,-37.82,144.15
087043,MEREDITH (DARRA),2014,12,51.4,-37.82,144.15
087043,MEREDITH (DARRA),2015,1,75.2,-37.82,144.15
087043,MEREDITH (DARRA),2015,2,36.4,-37.82,144.15
087043,MEREDITH (DARRA),2015,3,31.4,-37.82,144.15
087043,MEREDITH (DARRA),2015,4,41.6,-37.82,144.15
087043,MEREDITH (DARRA),2015,5,45,-37.82,144.15
087043,MEREDITH (DARRA),2015,6,30.4,-37.82,144.15
087043,MEREDITH (DARRA),2015,7,45.6,-37.82,144.15
087043,MEREDITH (DARRA),2015,8,39.2,-37.82,144.15
087043,MEREDITH (DARRA),2015,9,33.8,-37.82,144.15
087043,MEREDITH (DARRA),2015,10,13.2,-37.82,144.15
087043,MEREDITH (DARRA),2015,11,44,-37.82,144.15
087043,MEREDITH (DARRA),2015,12,22.6,-37.82,144.15
087043,MEREDITH (DARRA),2016,1,63.2,-37.82,144.15
087043,MEREDITH (DARRA),2016,2,12,-37.82,144.15
087043,MEREDITH (DARRA),2016,3,25.8,-37.82,144.15
087043,MEREDITH (DARRA),2016,4,14.4,-37.82,144.15
087043,MEREDITH (DARRA),2016,5,47.4,-37.82,144.15
087043,MEREDITH (DARRA),2016,6,54.6,-37.82,144.15
087043,MEREDITH (DARRA),2016,7,92.4,-37.82,144.15
087043,MEREDITH (DARRA),2016,8,34.2,-37.82,144.15
087043,MEREDITH (DARRA),2016,9,88.6,-37.82,144.15
087043,MEREDITH (DARRA),2016,10,95.2,-37.82,144.15
087043,MEREDITH (DARRA),2016,11,21.6,-37.82,144.15
087043,MEREDITH (DARRA),2016,12,18,-37.82,144.15
087043,MEREDITH (DARRA),2017,1,32.4,-37.82,144.15
087043,MEREDITH (DARRA),2017,2,41.6,-37.82,144.15
087043,MEREDITH (DARRA),2017,3,58.6,-37.82,144.15
087043,MEREDITH (DARRA),2017,4,105,-37.82,144.15
087043,MEREDITH (DARRA),2017,5,31.4,-37.82,144.15
087043,MEREDITH (DARRA),2017,6,17.8,-37.82,144.15
087043,MEREDITH (DARRA),2017,7,32.6,-37.82,144.15
087043,MEREDITH (DARRA),2017,8,43.4,-37.82,144.15
087043,MEREDITH (DARRA),2017,9,48,-37.82,144.15
087043,MEREDITH (DARRA),2017,10,43,-37.82,144.15
087043,MEREDITH (DARRA),2017,11,62.2,-37.82,144.15
087043,MEREDITH (DARRA),2017,12,39.8,-37.82,144.15
087043,MEREDITH (DARRA),2018,1,35.2,-37.82,144.15
087043,MEREDITH (DARRA),2018,2,10.2,-37.82,144.15
087043,MEREDITH (DARRA),2018,3,22.2,-37.82,144.15
087043,MEREDITH (DARRA),2018,4,10.4,-37.82,144.15
087043,MEREDITH (DARRA),2018,5,77,-37.82,144.15
087043,MEREDITH (DARRA),2018,6,39.2,-37.82,144.15
087043,MEREDITH (DARRA),2018,7,47.6,-37.82,144.15
087043,MEREDITH (DARRA),2018,8,34.4,-37.82,144.15
087043,MEREDITH (DARRA),2018,9,26.6,-37.82,144.15
087043,MEREDITH (DARRA),2018,10,17.4,-37.82,144.15
087043,MEREDITH (DARRA),2018,11,42,-37.82,144.15
087043,MEREDITH (DARRA),2018,12,62,-37.82,144.15
087043,MEREDITH (DARRA),2019,1,1.6,-37.82,144.15
087043,MEREDITH (DARRA),2019,2,21.2,-37.82,144.15
087043,MEREDITH (DARRA),2019,3,15.2,-37.82,144.15
087043,MEREDITH (DARRA),2019,4,16,-37.82,144.15
087043,MEREDITH (DARRA),2019,5,132.6,-37.82,144.15
087043,MEREDITH (DARRA),2019,6,86.8,-37.82,144.15
087043,MEREDITH (DARRA),2019,7,46,-37.82,144.15
087043,MEREDITH (DARRA),2019,8,59.4,-37.82,144.15
087043,MEREDITH (DARRA),2019,9,31.8,-37.82,144.15
087043,MEREDITH (DARRA),2019,10,41.6,-37.82,144.15
087043,MEREDITH (DARRA),2019,11,51.8,-37.82,144.15
087043,MEREDITH (DARRA),2019,12,4.8,-37.82,144.15
087043,MEREDITH (DARRA),2020,1,50,-37.82,144.15
087043,MEREDITH (DARRA),2020,2,76.8,-37.82,144.15
087043,MEREDITH (DARRA),2020,3,40.8,-37.82,144.15
087043,MEREDITH (DARRA),2020,4,104,-37.82,144.15
087043,MEREDITH (DARRA),2020,5,49.6,-37.82,144.15
087043,MEREDITH (DARRA),2020,6,19.8,-37.82,144.15
087043,MEREDITH (DARRA),2020,7,24,-37.82,144.15
087043,MEREDITH (DARRA),2020,8,74.8,-37.82,144.15
087043,MEREDITH (DARRA),2020,9,65,-37.82,144.15
087043,MEREDITH (DARRA),2020,10,78.6,-37.82,144.15
087043,MEREDITH (DARRA),2020,11,63,-37.82,144.15
087043,MEREDITH (DARRA),2020,12,44.2,-37.82,144.15
087043,MEREDITH (DARRA),2021,1,131.8,-37.82,144.15
087043,MEREDITH (DARRA),2021,2,10.8,-37.82,144.15
087043,MEREDITH (DARRA),2021,3,47.4,-37.82,144.15
087043,MEREDITH (DARRA),2021,4,30.4,-37.82,144.15
087043,MEREDITH (DARRA),2021,5,94.6,-37.82,144.15
087043,MEREDITH (DARRA),2021,6,67.4,-37.82,144.15
087043,MEREDITH (DARRA),2021,7,34,-37.82,144.15
087043,MEREDITH (DARRA),2021,8,43.4,-37.82,144.15
087043,MEREDITH (DARRA),2021,9,52.6,-37.82,144.15
087043,MEREDITH (DARRA),2021,10,86,-37.82,144.15
087043,MEREDITH (DARRA),2021,11,64.2,-37.82,144.15
087043,MEREDITH (DARRA),2021,12,55.6,-37.82,144.15
087043,MEREDITH (DARRA),2022,1,117,-37.82,144.15
087043,MEREDITH (DARRA),2022,2,0.4,-37.82,144.15
087043,MEREDITH (DARRA),2022,3,56.2,-37.82,144.15
087043,MEREDITH (DARRA),2022,4,63.2,-37.82,144.15
087043,MEREDITH (DARRA),2022,5,35.8,-37.82,144.15
087043,MEREDITH (DARRA),2022,6,52.2,-37.82,144.15
087043,MEREDITH (DARRA),2022,7,33,-37.82,144.15
087043,MEREDITH (DARRA),2022,8,73.8,-37.82,144.15
087043,MEREDITH (DARRA),2022,9,77.6,-37.82,144.15
087043,MEREDITH (DARRA),2022,10,208.4,-37.82,144.15
087043,MEREDITH (DARRA),2022,11,137,-37.82,144.15
087043,MEREDITH (DARRA),2022,12,49.8,-37.82,144.15
087043,MEREDITH (DARRA),2023,1,29,-37.82,144.15
087043,MEREDITH (DARRA),2023,2,36.6,-37.82,144.15
087043,MEREDITH (DARRA),2023,3,47.8,-37.82,144.15
087043,MEREDITH (DARRA),2023,4,69,-37.82,144.15
087043,MEREDITH (DARRA),2023,5,52.2,-37.82,144.15
087043,MEREDITH (DARRA),2023,6,50.2,-37.82,144.15
087043,MEREDITH (DARRA),2023,7,26.2,-37.82,144.15
087043,MEREDITH (DARRA),2023,8,25.2,-37.82,144.15
087043,MEREDITH (DARRA),2023,9,24.4,-37.82,144.15
087043,MEREDITH (DARRA),2023,10,61.4,-37.82,144.15
087043,MEREDITH (DARRA),2023,11,74,-37.82,144.15
087043,MEREDITH (DARRA),2023,12,142.4,-37.82,144.15
087043,MEREDITH (DARRA),2024,1,54.4,-37.82,144.15
087043,MEREDITH (DARRA),2024,2,4.2,-37.82,144.15
087043,MEREDITH (DARRA),2024,3,3.4,-37.82,144.15
087043,MEREDITH (DARRA),2024,4,73.6,-37.82,144.15
087043,MEREDITH (DARRA),2024,5,15,-37.82,144.15
087043,MEREDITH (DARRA),2024,6,17.8,-37.82,144.15
087043,MEREDITH (DARRA),2024,7,55.4,-37.82,144.15
087043,MEREDITH (DARRA),2024,8,23.6,-37.82,144.15
087043,MEREDITH (DARRA),2024,9,59.6,-37.82,144.15
087043,MEREDITH (DARRA),2024,10,65.4,-37.82,144.15
087043,MEREDITH (DARRA),2024,11,17,-37.82,144.15
087043,MEREDITH (DARRA),2024,12,27.2,-37.82,144.15
087043,MEREDITH (DARRA),2025,1,32.2,-37.82,144.15
087043,MEREDITH (DARRA),2025,2,34,-37.82,144.15
087043,MEREDITH (DARRA),2025,3,27.6,-37.82,144.15
087043,MEREDITH (DARRA),2025,4,37.6,-37.82,144.15
087043,MEREDITH (DARRA),2025,5,15.2,-37.82,144.15
087043,MEREDITH (DARRA),2025,6,96.4,-37.82,144.15
087043,MEREDITH (DARRA),2025,7,30.6,-37.82,144.15
087043,MEREDITH (DARRA),2025,8,48.8,-37.82,144.15
087043,MEREDITH (DARRA),2025,9,31,-37.82,144.15
087043,MEREDITH (DARRA),2025,10,25,-37.82,144.15
087053,PORTARLINGTON,2010,1,18.4,-38.12,144.64
087053,PORTARLINGTON,2010,2,20.2,-38.12,144.64
087053,PORTARLINGTON,2010,3,93.5,-38.12,144.64
087053,PORTARLINGTON,2010,4,49,-38.12,144.64
