Year,Month,Reservoir,System,Capacity_ML,Volume_ML,Percent_Full
2025,1,Lal Lal (Barwon share),Geelong,16793,10786,64.2
2025,2,Lal Lal (Barwon share),Geelong,16793,10500,62.5
2025,3,Lal Lal (Barwon share),Geelong,16793,10059,59.9
2025,4,Lal Lal (Barwon share),Geelong,16793,9640,57.4
2025,5,Lal Lal (Barwon share),Geelong,16793,9258,55.1
2025,6,Lal Lal (Barwon share),Geelong,16793,9273,55.2
2025,7,Lal Lal (Barwon share),Geelong,16793,9191,54.7
2025,8,Lal Lal (Barwon share),Geelong,16793,8915,53.1
2025,9,Lal Lal (Barwon share),Geelong,16793,8993,53.6
2010,1,Stony Creek,Geelong,9397,1004,10.7
2010,2,Stony Creek,Geelong,9397,942,10
2010,3,Stony Creek,Geelong,9397,926,9.9
2010,4,Stony Creek,Geelong,9397,907,9.7
2010,5,Stony Creek,Geelong,9397,934,9.9
2010,6,Stony Creek,Geelong,9397,929,9.9
2010,7,Stony Creek,Geelong,9397,1116,11.9
2010,8,Stony Creek,Geelong,9397,2233,23.8
2010,9,Stony Creek,Geelong,9397,2504,26.6
2010,10,Stony Creek,Geelong,9397,3641,38.7
2010,11,Stony Creek,Geelong,9397,4529,48.2
2010,12,Stony Creek,Geelong,9397,5114,54.4
2011,1,Stony Creek,Geelong,9397,5978,63.6
2011,2,Stony Creek,Geelong,9397,6856,73
2011,3,Stony Creek,Geelong,9397,6903,73.5
2011,4,Stony Creek,Geelong,9397,7573,80.6
2011,5,Stony Creek,Geelong,9397,7862,83.7
2011,6,Stony Creek,Geelong,9397,7862,83.7
2011,7,Stony Creek,Geelong,9397,8429,89.7
2011,8,Stony Creek,Geelong,9397,8872,94.4
2011,9,Stony Creek,Geelong,9397,8613,91.7
2011,10,Stony Creek,Geelong,9397,8615,91.7
2011,11,Stony Creek,Geelong,9397,8648,92
2011,12,Stony Creek,Geelong,9397,7806,83.1
2012,1,Stony Creek,Geelong,9397,5978,63.6
2012,2,Stony Creek,Geelong,9397,6871,73.1
2012,3,Stony Creek,Geelong,9397,6477,68.9
2012,4,Stony Creek,Geelong,9397,5848,62.2
2012,5,Stony Creek,Geelong,9397,5461,58.1
2012,6,Stony Creek,Geelong,9397,5519,58.7
2012,7,Stony Creek,Geelong,9397,5345,56.9
2012,8,Stony Creek,Geelong,9397,6189,65.9
2012,9,Stony Creek,Geelong,9397,6975,74.2
2012,10,Stony Creek,Geelong,9397,7426,79
2012,11,Stony Creek,Geelong,9397,8162,86.9
2012,12,Stony Creek,Geelong,9397,8058,85.8
2013,1,Stony Creek,Geelong,9397,7365,78.4
2013,2,Stony Creek,Geelong,9397,6835,72.7
2013,3,Stony Creek,Geelong,9397,6035,64.2
2013,4,Stony Creek,Geelong,9397,5561,59.2
2013,5,Stony Creek,Geelong,9397,5165,55
2013,6,Stony Creek,Geelong,9397,5228,55.6
2013,7,Stony Creek,Geelong,9397,5505,58.6
2013,8,Stony Creek,Geelong,9397,5686,60.5
2013,9,Stony Creek,Geelong,9397,5328,56.7
2013,10,Stony Creek,Geelong,9397,5204,55.4
2013,11,Stony Creek,Geelong,9397,5685,60.5
2013,12,Stony Creek,Geelong,9397,5776,61.5
2014,1,Stony Creek,Geelong,9397,5909,62.9
2014,2,Stony Creek,Geelong,9397,5614,59.7
2014,3,Stony Creek,Geelong,9397,5801,61.7
2014,4,Stony Creek,Geelong,9397,5955,63.4
2014,5,Stony Creek,Geelong,9397,6294,67
2014,6,Stony Creek,Geelong,9397,6610,70.3
2014,7,Stony Creek,Geelong,9397,6956,74
2014,8,Stony Creek,Geelong,9397,7651,81.4
2014,9,Stony Creek,Geelong,9397,8098,86.2
2014,10,Stony Creek,Geelong,9397,8485,90.3
2014,11,Stony Creek,Geelong,9397,8026,85.4
2014,12,Stony Creek,Geelong,9397,8107,86.3
2015,1,Stony Creek,Geelong,9397,7120,75.8
2015,2,Stony Creek,Geelong,9397,6878,73.2
2015,3,Stony Creek,Geelong,9397,6389,68
2015,4,Stony Creek,Geelong,9397,5964,63.5
2015,5,Stony Creek,Geelong,9397,5642,60
2015,6,Stony Creek,Geelong,9397,5400,57.5
2015,7,Stony Creek,Geelong,9397,5402,57.5
2015,8,Stony Creek,Geelong,9397,5343,56.9
2015,9,Stony Creek,Geelong,9397,5176,55.1
2015,10,Stony Creek,Geelong,9397,4968,52.9
2015,11,Stony Creek,Geelong,9397,4797,51
2015,12,Stony Creek,Geelong,9397,4510,48
2016,1,Stony Creek,Geelong,9397,4329,46.1
2016,2,Stony Creek,Geelong,9397,4160,44.3
2016,3,Stony Creek,Geelong,9397,4024,42.8
2016,4,Stony Creek,Geelong,9397,4012,42.7
2016,5,Stony Creek,Geelong,9397,3921,41.7
2016,6,Stony Creek,Geelong,9397,3922,41.7
2016,7,Stony Creek,Geelong,9397,3966,42.2
2016,8,Stony Creek,Geelong,9397,3973,42.3
2016,9,Stony Creek,Geelong,9397,4588,48.8
2016,10,Stony Creek,Geelong,9397,4975,52.9
2016,11,Stony Creek,Geelong,9397,5127,54.6
2016,12,Stony Creek,Geelong,9397,5067,53.9
2017,1,Stony Creek,Geelong,9397,5048,53.7
2017,2,Stony Creek,Geelong,9397,4695,50
2017,3,Stony Creek,Geelong,9397,4633,49.3
2017,4,Stony Creek,Geelong,9397,4612,49.1
2017,5,Stony Creek,Geelong,9397,5010,53.3
2017,6,Stony Creek,Geelong,9397,5408,57.6
2017,7,Stony Creek,Geelong,9397,5902,62.8
2017,8,Stony Creek,Geelong,9397,6377,67.9
2017,9,Stony Creek,Geelong,9397,6806,72.4
2017,10,Stony Creek,Geelong,9397,7159,76.2
2017,11,Stony Creek,Geelong,9397,7132,75.9
2017,12,Stony Creek,Geelong,9397,6656,70.8
2018,1,Stony Creek,Geelong,9397,6413,68.2
2018,2,Stony Creek,Geelong,9397,6030,64.2
2018,3,Stony Creek,Geelong,9397,5464,58.1
2018,4,Stony Creek,Geelong,9397,5122,54.5
2018,5,Stony Creek,Geelong,9397,4934,52.5
2018,6,Stony Creek,Geelong,9397,4945,52.6
2018,7,Stony Creek,Geelong,9397,5300,56.4
2018,8,Stony Creek,Geelong,9397,5574,59.3
2018,9,Stony Creek,Geelong,9397,5767,61.4
2018,10,Stony Creek,Geelong,9397,6032,64.2
2018,11,Stony Creek,Geelong,9397,5791,61.6
2018,12,Stony Creek,Geelong,9397,5534,58.9
2019,1,Stony Creek,Geelong,9397,5240,55.8
2019,2,Stony Creek,Geelong,9397,5120,54.5
2019,3,Stony Creek,Geelong,9397,4885,52
2019,4,Stony Creek,Geelong,9397,4761,50.7
2019,5,Stony Creek,Geelong,9397,4727,50.3
2019,6,Stony Creek,Geelong,9397,4797,51
2019,7,Stony Creek,Geelong,9397,5151,54.8
2019,8,Stony Creek,Geelong,9397,5851,62.3
2019,9,Stony Creek,Geelong,9397,5904,62.8
2019,10,Stony Creek,Geelong,9397,6679,71.1
2019,11,Stony Creek,Geelong,9397,6658,70.9
2019,12,Stony Creek,Geelong,9397,7001,74.5
2020,1,Stony Creek,Geelong,9397,6809,72.5
2020,2,Stony Creek,Geelong,9397,6810,72.5
2020,3,Stony Creek,Geelong,9397,6674,71
2020,4,Stony Creek,Geelong,9397,6625,70.5
2020,5,Stony Creek,Geelong,9397,6645,70.7
2020,6,Stony Creek,Geelong,9397,7127,75.8
2020,7,Stony Creek,Geelong,9397,7555,80.4
2020,8,Stony Creek,Geelong,9397,8060,85.8
2020,9,Stony Creek,Geelong,9397,8028,85.4
2020,10,Stony Creek,Geelong,9397,7938,84.5
2020,11,Stony Creek,Geelong,9397,7705,82
2020,12,Stony Creek,Geelong,9397,7624,81.1
2021,1,Stony Creek,Geelong,9397,7310,77.8
2021,2,Stony Creek,Geelong,9397,6759,71.9
2021,3,Stony Creek,Geelong,9397,6287,66.9
2021,4,Stony Creek,Geelong,9397,5891,62.7
2021,5,Stony Creek,Geelong,9397,5894,62.7
2021,6,Stony Creek,Geelong,9397,6212,66.1
2021,7,Stony Creek,Geelong,9397,6387,68
2021,8,Stony Creek,Geelong,9397,6613,70.4
2021,9,Stony Creek,Geelong,9397,6733,71.7
2021,10,Stony Creek,Geelong,9397,6940,73.9
2021,11,Stony Creek,Geelong,9397,7044,75
2021,12,Stony Creek,Geelong,9397,6994,74.4
2022,1,Stony Creek,Geelong,9397,7148,76.1
2022,2,Stony Creek,Geelong,9397,7278,77.5
2022,3,Stony Creek,Geelong,9397,7639,81.3
2022,4,Stony Creek,Geelong,9397,7718,82.1
2022,5,Stony Creek,Geelong,9397,8123,86.4
2022,6,Stony Creek,Geelong,9397,9494,101
2022,7,Stony Creek,Geelong,9397,8503,90.5
2022,8,Stony Creek,Geelong,9397,8458,90
2022,9,Stony Creek,Geelong,9397,8420,89.6
2022,10,Stony Creek,Geelong,9397,8948,95.2
2022,11,Stony Creek,Geelong,9397,8328,88.6
2022,12,Stony Creek,Geelong,9397,7813,83.1
2023,1,Stony Creek,Geelong,9397,7255,77.2
2023,2,Stony Creek,Geelong,9397,6762,72
2023,3,Stony Creek,Geelong,9397,6176,65.7
2023,4,Stony Creek,Geelong,9397,5923,63
2023,5,Stony Creek,Geelong,9397,6003,63.9
2023,6,Stony Creek,Geelong,9397,6131,65.2
2023,7,Stony Creek,Geelong,9397,6249,66.5
2023,8,Stony Creek,Geelong,9397,6475,68.9
2023,9,Stony Creek,Geelong,9397,6645,70.7
2023,10,Stony Creek,Geelong,9397,6966,74.1
2023,11,Stony Creek,Geelong,9397,7458,79.4
2023,12,Stony Creek,Geelong,9397,8107,86.3
2024,1,Stony Creek,Geelong,9397,7761,82.6
2024,2,Stony Creek,Geelong,9397,7012,74.6
2024,3,Stony Creek,Geelong,9397,6628,70.5
2024,4,Stony Creek,Geelong,9397,6505,69.2
2024,5,Stony Creek,Geelong,9397,6333,67.4
2024,6,Stony Creek,Geelong,9397,6740,71.7
2024,7,Stony Creek,Geelong,9397,7326,78
2024,8,Stony Creek,Geelong,9397,7768,82.7
2024,9,Stony Creek,Geelong,9397,7971,84.8
2024,10,Stony Creek,Geelong,9397,7862,83.7
2024,11,Stony Creek,Geelong,9397,7483,79.6
2024,12,Stony Creek,Geelong,9397,6820,72.6
2025,1,Stony Creek,Geelong,9397,6049,64.4
2025,2,Stony Creek,Geelong,9397,5432,57.8
2025,3,Stony Creek,Geelong,9397,4852,51.6
2025,4,Stony Creek,Geelong,9397,4603,49
2025,5,Stony Creek,Geelong,9397,4414,47
2025,6,Stony Creek,Geelong,9397,4775,50.8
2025,7,Stony Creek,Geelong,9397,4961,52.8
2025,8,Stony Creek,Geelong,9397,5282,56.2
2025,9,Stony Creek,Geelong,9397,5642,60
2010,1,West Barwon,Geelong,21504,3885,18.1
2010,2,West Barwon,Geelong,21504,4237,19.7
2010,3,West Barwon,Geelong,21504,4237,19.7
2010,4,West Barwon,Geelong,21504,4450,20.7
2010,5,West Barwon,Geelong,21504,4659,21.7
2010,6,West Barwon,Geelong,21504,4355,20.3
2010,7,West Barwon,Geelong,21504,3030,14.1
2010,8,West Barwon,Geelong,21504,14879,69.2
2010,9,West Barwon,Geelong,21504,16647,77.4
2010,10,West Barwon,Geelong,21504,13614,63.3
2010,11,West Barwon,Geelong,21504,10693,49.7
2010,12,West Barwon,Geelong,21504,9021,42
2011,1,West Barwon,Geelong,21504,10779,50.1
2011,2,West Barwon,Geelong,21504,10867,50.5
2011,3,West Barwon,Geelong,21504,10967,51
2011,4,West Barwon,Geelong,21504,11360,52.8
2011,5,West Barwon,Geelong,21504,11749,54.6
2011,6,West Barwon,Geelong,21504,12078,56.2
2011,7,West Barwon,Geelong,21504,15423,71.7
2011,8,West Barwon,Geelong,21504,17817,82.9
2011,9,West Barwon,Geelong,21504,14436,67.1
2011,10,West Barwon,Geelong,21504,13742,63.9
2011,11,West Barwon,Geelong,21504,11476,53.4
2011,12,West Barwon,Geelong,21504,9576,44.5
2012,1,West Barwon,Geelong,21504,9507,44.2
2012,2,West Barwon,Geelong,21504,10000,46.5
2012,3,West Barwon,Geelong,21504,10373,48.2
2012,4,West Barwon,Geelong,21504,10508,48.9
2012,5,West Barwon,Geelong,21504,12012,55.9
2012,6,West Barwon,Geelong,21504,21504,100
2012,7,West Barwon,Geelong,21504,21504,100
2012,8,West Barwon,Geelong,21504,21504,100
2012,9,West Barwon,Geelong,21504,20992,97.6
2012,10,West Barwon,Geelong,21504,20992,97.6
2012,11,West Barwon,Geelong,21504,19565,91
2012,12,West Barwon,Geelong,21504,17900,83.2
2013,1,West Barwon,Geelong,21504,17568,81.7
2013,2,West Barwon,Geelong,21504,17224,80.1
2013,3,West Barwon,Geelong,21504,16997,79
2013,4,West Barwon,Geelong,21504,16900,78.6
2013,5,West Barwon,Geelong,21504,15059,70
2013,6,West Barwon,Geelong,21504,14290,66.5
2013,7,West Barwon,Geelong,21504,11959,55.6
2013,8,West Barwon,Geelong,21504,19813,92.1
2013,9,West Barwon,Geelong,21504,19938,92.7
2013,10,West Barwon,Geelong,21504,20441,95.1
2013,11,West Barwon,Geelong,21504,21504,100
2013,12,West Barwon,Geelong,21504,20913,97.3
2014,1,West Barwon,Geelong,21504,20722,96.4
2014,2,West Barwon,Geelong,21504,20271,94.3
2014,3,West Barwon,Geelong,21504,20238,94.1
2014,4,West Barwon,Geelong,21504,20192,93.9
2014,5,West Barwon,Geelong,21504,18476,85.9
2014,6,West Barwon,Geelong,21504,18062,84
2014,7,West Barwon,Geelong,21504,21402,99.5
2014,8,West Barwon,Geelong,21504,20331,94.5
2014,9,West Barwon,Geelong,21504,17714,82.4
2014,10,West Barwon,Geelong,21504,17305,80.5
2014,11,West Barwon,Geelong,21504,17261,80.3
2014,12,West Barwon,Geelong,21504,17112,79.6
2015,1,West Barwon,Geelong,21504,17225,80.1
2015,2,West Barwon,Geelong,21504,17073,79.4
2015,3,West Barwon,Geelong,21504,16997,79
2015,4,West Barwon,Geelong,21504,17112,79.6
2015,5,West Barwon,Geelong,21504,17820,82.9
2015,6,West Barwon,Geelong,21504,16648,77.4
2015,7,West Barwon,Geelong,21504,15255,70.9
2015,8,West Barwon,Geelong,21504,15191,70.6
2015,9,West Barwon,Geelong,21504,13937,64.8
2015,10,West Barwon,Geelong,21504,10256,47.7
2015,11,West Barwon,Geelong,21504,6520,30.3
2015,12,West Barwon,Geelong,21504,4709,21.9
2016,1,West Barwon,Geelong,21504,4557,21.2
2016,2,West Barwon,Geelong,21504,4466,20.8
2016,3,West Barwon,Geelong,21504,4392,20.4
2016,4,West Barwon,Geelong,21504,4347,20.2
2016,5,West Barwon,Geelong,21504,5269,24.5
2016,6,West Barwon,Geelong,21504,4463,20.8
2016,7,West Barwon,Geelong,21504,11103,51.6
2016,8,West Barwon,Geelong,21504,12765,59.4
2016,9,West Barwon,Geelong,21504,16350,76
2016,10,West Barwon,Geelong,21504,18539,86.2
2016,11,West Barwon,Geelong,21504,16616,77.3
2016,12,West Barwon,Geelong,21504,13944,64.8
2017,1,West Barwon,Geelong,21504,13902,64.6
2017,2,West Barwon,Geelong,21504,13748,63.9
2017,3,West Barwon,Geelong,21504,13670,63.6
2017,4,West Barwon,Geelong,21504,14425,67.1
2017,5,West Barwon,Geelong,21504,12032,56
2017,6,West Barwon,Geelong,21504,8882,41.3
2017,7,West Barwon,Geelong,21504,7980,37.1
2017,8,West Barwon,Geelong,21504,9950,46.3
2017,9,West Barwon,Geelong,21504,15524,72.2
